"transcript_id","Start","End","Strand","Length","eh.head.S1.bam","eh.head.S2.bam","eh.head.S3.bam","eh.mid.S4.bam","eh.mid.S5.bam","eh.mid.S6.bam"
"TRINITY_DN77467_c2_g1_i2",1,380,"+",380,0,121,1,13,1,16
"TRINITY_DN77469_c0_g1_i1",1,295,"+",295,0,73,0,0,0,6
"TRINITY_DN77469_c0_g1_i2",1,208,"+",208,0,39,0,2,0,10
"TRINITY_DN77471_c1_g1_i1",1,281,"+",281,0,12,3,0,0,0
"TRINITY_DN77471_c2_g2_i1",1,445,"+",445,0,0,2,4,8,6
"TRINITY_DN77471_c2_g2_i10",1,417,"+",417,0,0,2,0,5,0
"TRINITY_DN77471_c2_g2_i12",1,773,"+",773,0,14,48,15,23,2
"TRINITY_DN77471_c2_g2_i2",1,558,"+",558,0,0,13,9,8,2
"TRINITY_DN77471_c2_g2_i6",1,240,"+",240,0,0,3,3,6,4
"TRINITY_DN77471_c2_g2_i7",1,431,"+",431,0,0,12,0,3,0
"TRINITY_DN77471_c2_g2_i8",1,226,"+",226,0,35,155,93,75,202
"TRINITY_DN77471_c2_g2_i9",1,348,"+",348,0,0,0,0,0,0
"TRINITY_DN77471_c2_g3_i2",1,1012,"+",1012,0,1,329,230,318,77
"TRINITY_DN77471_c2_g3_i4",1,901,"+",901,0,7,201,124,231,61
"TRINITY_DN77471_c2_g4_i1",1,609,"+",609,0,0,3,2,9,0
"TRINITY_DN77471_c2_g5_i1",1,235,"+",235,0,0,10,0,3,0
"TRINITY_DN77471_c2_g6_i1",1,277,"+",277,0,0,0,0,0,0
"TRINITY_DN77471_c2_g7_i1",1,598,"+",598,0,0,10,0,0,5
"TRINITY_DN77473_c0_g2_i1",1,228,"+",228,0,4,15,20,14,13
"TRINITY_DN77473_c0_g2_i2",1,294,"+",294,0,7,16,4,1,6
"TRINITY_DN77473_c0_g2_i3",1,1514,"+",1514,0,103,126,42,130,50
"TRINITY_DN77473_c0_g2_i7",1,276,"+",276,0,0,0,0,0,0
"TRINITY_DN77473_c0_g2_i9",1,1332,"+",1332,0,69,99,28,9,34
"TRINITY_DN77473_c0_g4_i2",1,205,"+",205,0,92,25,23,30,29
"TRINITY_DN77473_c0_g4_i3",1,399,"+",399,0,3,2,4,0,0
"TRINITY_DN77473_c0_g7_i1",1,589,"+",589,0,69,45,482,55,483
"TRINITY_DN77473_c0_g7_i4",1,369,"+",369,0,15,22,22,7,2
"TRINITY_DN77474_c0_g1_i4",1,1455,"+",1455,0,5,49,7,27,3
"TRINITY_DN77474_c0_g1_i8",1,1915,"+",1915,0,0,52,7,42,0
"TRINITY_DN77475_c2_g1_i1",1,927,"+",927,0,0,33,39,49,12
"TRINITY_DN77475_c2_g1_i3",1,495,"+",495,0,0,13,0,0,0
"TRINITY_DN77476_c1_g1_i3",1,332,"+",332,0,23,44,26,39,270
"TRINITY_DN77476_c1_g1_i4",1,419,"+",419,0,3,7,204,5,4
"TRINITY_DN77476_c1_g1_i5",1,1295,"+",1295,0,1,41,6,13,23
"TRINITY_DN77476_c1_g1_i8",1,214,"+",214,0,0,5,0,0,0
"TRINITY_DN77476_c1_g1_i9",1,349,"+",349,0,4,7,238,5,4
"TRINITY_DN77476_c1_g2_i3",1,643,"+",643,0,85,95,78,72,223
"TRINITY_DN77476_c1_g2_i4",1,285,"+",285,0,0,31,6,21,1
"TRINITY_DN77476_c1_g2_i6",1,208,"+",208,0,4,29,6,23,14
"TRINITY_DN77478_c1_g1_i1",1,1784,"+",1784,0,0,272,58,184,53
"TRINITY_DN77478_c1_g1_i2",1,381,"+",381,0,0,1,0,3,0
"TRINITY_DN77478_c1_g1_i5",1,347,"+",347,0,1,9,0,1,0
"TRINITY_DN77478_c1_g1_i6",1,441,"+",441,0,0,20,10,10,0
"TRINITY_DN77478_c2_g1_i2",1,1238,"+",1238,0,1,29,12,18,34
"TRINITY_DN77478_c2_g5_i1",1,819,"+",819,0,0,0,2,10,0
"TRINITY_DN77480_c0_g3_i1",1,772,"+",772,0,21,19,2,1,1
"TRINITY_DN77480_c0_g4_i1",1,658,"+",658,0,69,127,160,128,244
"TRINITY_DN77480_c0_g8_i1",1,206,"+",206,0,9,11,8,3,3
"TRINITY_DN77480_c0_g8_i2",1,219,"+",219,0,3,25,18,5,8
"TRINITY_DN77480_c0_g8_i5",1,485,"+",485,0,97,61,54,38,61
"TRINITY_DN77480_c0_g8_i6",1,641,"+",641,0,0,0,0,0,0
"TRINITY_DN77481_c0_g1_i10",1,981,"+",981,0,261,999,992,801,636
"TRINITY_DN77481_c0_g3_i1",1,634,"+",634,0,1,12,10,1,8
"TRINITY_DN77481_c1_g1_i12",1,2040,"+",2040,0,0,105,36,52,14
"TRINITY_DN77481_c1_g1_i3",1,253,"+",253,0,0,0,0,0,0
"TRINITY_DN77481_c1_g1_i7",1,1796,"+",1796,0,0,101,23,45,16
"TRINITY_DN77482_c1_g5_i2",1,288,"+",288,0,0,6,7,0,4
"TRINITY_DN77483_c0_g1_i4",1,1380,"+",1380,0,14,66,22,32,12
"TRINITY_DN77488_c0_g1_i10",1,976,"+",976,0,0,19,3,2,4
"TRINITY_DN77488_c0_g1_i3",1,865,"+",865,0,0,8,0,9,2
"TRINITY_DN77488_c0_g1_i4",1,920,"+",920,0,1,72,56,62,34
"TRINITY_DN77488_c0_g1_i5",1,1090,"+",1090,0,0,5,15,16,4
"TRINITY_DN77488_c0_g1_i6",1,851,"+",851,0,0,1,8,5,0
"TRINITY_DN77489_c2_g14_i1",1,316,"+",316,0,0,7,0,0,2
"TRINITY_DN77490_c1_g2_i5",1,1122,"+",1122,0,37,124,93,113,59
"TRINITY_DN77490_c1_g2_i7",1,1803,"+",1803,0,10,183,103,226,67
"TRINITY_DN77491_c0_g1_i1",1,326,"+",326,0,0,50,42,1,33
"TRINITY_DN77492_c0_g1_i4",1,253,"+",253,0,3,112,6,1,7
"TRINITY_DN77492_c0_g1_i7",1,2806,"+",2806,0,0,91,21,59,17
"TRINITY_DN77492_c0_g1_i9",1,2830,"+",2830,0,0,92,16,44,9
"TRINITY_DN77492_c0_g2_i1",1,1318,"+",1318,0,0,20,37,10,17
"TRINITY_DN77493_c0_g5_i10",1,816,"+",816,0,17,52,793,50,109
"TRINITY_DN77493_c0_g5_i3",1,1000,"+",1000,0,5,8,28,26,26
"TRINITY_DN77493_c0_g5_i5",1,1123,"+",1123,0,5,28,43,34,39
"TRINITY_DN77493_c0_g5_i7",1,1172,"+",1172,0,84,114,170,145,144
"TRINITY_DN77493_c0_g6_i1",1,442,"+",442,0,8,76,65,4,15
"TRINITY_DN77493_c0_g6_i3",1,302,"+",302,0,115,188,175,85,104
"TRINITY_DN77497_c0_g4_i1",1,323,"+",323,0,12,0,2,0,0
"TRINITY_DN77499_c0_g1_i2",1,301,"+",301,0,0,4,0,0,0
"TRINITY_DN77499_c0_g2_i1",1,1081,"+",1081,0,0,67,8,1,8
"TRINITY_DN77500_c1_g7_i1",1,287,"+",287,0,0,10,10,13,7
"TRINITY_DN77501_c1_g1_i1",1,632,"+",632,0,0,15,9,7,16
"TRINITY_DN77501_c1_g1_i7",1,346,"+",346,0,33,38,390,13,31
"TRINITY_DN77501_c1_g1_i9",1,2605,"+",2605,0,0,87,89,37,0
"TRINITY_DN77502_c0_g2_i1",1,1117,"+",1117,0,23,44,29,32,375
"TRINITY_DN77505_c1_g4_i3",1,1594,"+",1594,0,15,139,42,80,20
"TRINITY_DN77506_c0_g1_i9",1,1699,"+",1699,0,0,42,29,65,48
"TRINITY_DN77507_c2_g6_i1",1,967,"+",967,0,918,83,29,35,45
"TRINITY_DN77508_c0_g1_i1",1,1723,"+",1723,0,47,121,67,72,63
"TRINITY_DN77508_c0_g1_i2",1,2513,"+",2513,0,59,497,211,168,115
"TRINITY_DN77509_c3_g4_i1",1,1335,"+",1335,0,0,0,3,39,32
"TRINITY_DN77509_c3_g6_i1",1,575,"+",575,0,0,23,40,50,48
"TRINITY_DN77510_c0_g1_i1",1,623,"+",623,0,8,138,32,29,34
"TRINITY_DN77510_c0_g1_i2",1,880,"+",880,0,21,462,146,493,105
"TRINITY_DN77510_c0_g2_i2",1,403,"+",403,0,13,71,34,90,22
"TRINITY_DN77510_c0_g2_i3",1,1261,"+",1261,0,23,181,72,270,48
"TRINITY_DN77510_c0_g2_i5",1,1246,"+",1246,0,7,191,62,221,64
"TRINITY_DN77510_c0_g2_i7",1,1360,"+",1360,0,11,163,82,233,50
"TRINITY_DN77511_c4_g4_i1",1,369,"+",369,0,133,47,82,75,92
"TRINITY_DN77511_c4_g9_i1",1,314,"+",314,0,17,58,840,36,42
"TRINITY_DN77512_c1_g1_i1",1,1266,"+",1266,0,0,17,7,5,3
"TRINITY_DN77512_c1_g1_i2",1,278,"+",278,0,15,87,83,53,33
"TRINITY_DN77512_c1_g1_i5",1,435,"+",435,0,7,20,21,13,20
"TRINITY_DN77512_c1_g1_i6",1,438,"+",438,0,10,26,8,13,5
"TRINITY_DN77512_c1_g1_i8",1,1569,"+",1569,0,0,19,6,7,1
"TRINITY_DN77512_c1_g3_i2",1,3121,"+",3121,0,148,1704,721,1089,479
"TRINITY_DN77515_c2_g1_i6",1,777,"+",777,0,35,75,42,18,66
"TRINITY_DN77515_c3_g3_i1",1,550,"+",550,0,3,7,47,38,2
"TRINITY_DN77515_c3_g3_i4",1,1428,"+",1428,0,0,5,145,127,22
"TRINITY_DN77516_c0_g1_i7",1,1176,"+",1176,0,0,71,21,16,16
"TRINITY_DN77517_c0_g2_i4",1,556,"+",556,0,33,22,18,11,27
"TRINITY_DN77517_c0_g2_i5",1,700,"+",700,0,14,64,19,15,35
"TRINITY_DN77517_c0_g3_i5",1,1654,"+",1654,0,2,55,26,20,16
"TRINITY_DN77517_c0_g4_i6",1,1480,"+",1480,0,4,55,44,84,25
"TRINITY_DN77517_c1_g1_i1",1,290,"+",290,0,52,244,21,41,159
"TRINITY_DN77519_c0_g1_i2",1,2197,"+",2197,0,3,102,22,30,8
"TRINITY_DN77519_c0_g1_i7",1,1095,"+",1095,0,0,27,5,17,0
"TRINITY_DN77520_c3_g1_i1",1,849,"+",849,0,8,75,197,252,104
"TRINITY_DN77520_c3_g1_i10",1,266,"+",266,0,0,6,22,12,9
"TRINITY_DN77520_c3_g1_i2",1,505,"+",505,0,4,5,45,52,10
"TRINITY_DN77520_c3_g1_i5",1,779,"+",779,0,1,14,69,105,21
"TRINITY_DN77520_c3_g1_i9",1,361,"+",361,0,11,168,999,1253,368
"TRINITY_DN77521_c3_g1_i1",1,537,"+",537,0,0,6,1,0,4
"TRINITY_DN77521_c3_g1_i2",1,1878,"+",1878,0,20,64,9,11,21
"TRINITY_DN77521_c4_g1_i1",1,346,"+",346,0,0,2,0,0,0
"TRINITY_DN77522_c0_g1_i4",1,811,"+",811,0,11,80,79,59,205
"TRINITY_DN77522_c0_g1_i5",1,717,"+",717,0,7,27,5,16,10
"TRINITY_DN77522_c0_g1_i7",1,279,"+",279,0,0,2,1,0,0
"TRINITY_DN77524_c3_g9_i1",1,287,"+",287,0,0,2,7,3,12
"TRINITY_DN77525_c0_g1_i2",1,1642,"+",1642,0,0,56,6,8,1
"TRINITY_DN77525_c0_g1_i5",1,1456,"+",1456,0,0,45,7,4,5
"TRINITY_DN77528_c0_g1_i3",1,584,"+",584,0,0,13,22,11,2
"TRINITY_DN77528_c0_g2_i1",1,232,"+",232,0,0,0,3,0,0
"TRINITY_DN77529_c0_g3_i1",1,1392,"+",1392,0,16,120,1,10,50
"TRINITY_DN77529_c0_g5_i1",1,1052,"+",1052,0,0,25,5,10,21
"TRINITY_DN77531_c0_g1_i6",1,265,"+",265,0,0,2,0,7,0
"TRINITY_DN77531_c0_g1_i7",1,1174,"+",1174,0,27,159,47,52,41
"TRINITY_DN77531_c0_g1_i8",1,663,"+",663,0,30,246,22,62,12
"TRINITY_DN77532_c0_g1_i1",1,1643,"+",1643,0,11,46,46,99,39
"TRINITY_DN77534_c1_g2_i3",1,1898,"+",1898,0,24,204,128,179,122
"TRINITY_DN77535_c0_g3_i5",1,956,"+",956,0,62,642,243,403,93
"TRINITY_DN77540_c1_g1_i9",1,2176,"+",2176,0,25,207,89,181,48
"TRINITY_DN77541_c0_g1_i1",1,3046,"+",3046,0,139,456,392,259,439
"TRINITY_DN77541_c0_g1_i2",1,423,"+",423,0,4,100,16,18,25
"TRINITY_DN77541_c0_g1_i5",1,689,"+",689,0,49,80,101,56,412
"TRINITY_DN77541_c0_g1_i6",1,562,"+",562,0,0,22,21,13,14
"TRINITY_DN77541_c0_g2_i2",1,819,"+",819,0,0,28,4,9,5
"TRINITY_DN77542_c0_g1_i1",1,429,"+",429,0,5,9,10,4,9
"TRINITY_DN77542_c0_g2_i1",1,443,"+",443,0,168,68,32,44,45
"TRINITY_DN77542_c0_g2_i4",1,361,"+",361,0,0,2,1,0,3
"TRINITY_DN77542_c0_g3_i1",1,417,"+",417,0,8,16,3,4,9
"TRINITY_DN77542_c0_g3_i2",1,594,"+",594,0,25,17,17,18,16
"TRINITY_DN77542_c0_g4_i1",1,1310,"+",1310,0,55,32,38,2,35
"TRINITY_DN77542_c0_g5_i1",1,442,"+",442,0,12,19,37,16,32
"TRINITY_DN77543_c1_g1_i1",1,877,"+",877,0,1,24,32,68,35
"TRINITY_DN77543_c1_g1_i2",1,457,"+",457,0,35,59,343,55,54
"TRINITY_DN77543_c1_g1_i4",1,852,"+",852,0,0,9,9,8,2
"TRINITY_DN77543_c1_g8_i1",1,638,"+",638,0,0,14,19,3,2
"TRINITY_DN77544_c0_g3_i1",1,543,"+",543,0,56,1714,109,82,88
"TRINITY_DN77544_c0_g3_i2",1,451,"+",451,0,56,15,23,18,26
"TRINITY_DN77544_c0_g5_i2",1,1130,"+",1130,0,293,2033,1253,1814,902
"TRINITY_DN77545_c3_g13_i1",1,642,"+",642,0,4,19,2,2,3
"TRINITY_DN77545_c3_g15_i2",1,311,"+",311,0,60,218,588,658,858
"TRINITY_DN77545_c4_g1_i1",1,421,"+",421,0,121,208,649,267,490
"TRINITY_DN77546_c0_g4_i1",1,387,"+",387,0,48,26,10,13,58
"TRINITY_DN77548_c0_g1_i2",1,1782,"+",1782,0,48,279,38,45,56
"TRINITY_DN77548_c0_g1_i4",1,1389,"+",1389,0,13,144,37,52,13
"TRINITY_DN77548_c0_g1_i5",1,1600,"+",1600,0,40,163,59,46,52
"TRINITY_DN77548_c0_g2_i1",1,2012,"+",2012,0,121,1129,612,736,312
"TRINITY_DN77549_c0_g2_i5",1,1127,"+",1127,0,11,35,35,962,22
"TRINITY_DN77549_c0_g2_i7",1,1573,"+",1573,0,0,29,12,29,11
"TRINITY_DN77550_c0_g1_i1",1,2800,"+",2800,0,280,1196,2351,2010,1983
"TRINITY_DN77550_c0_g1_i3",1,534,"+",534,0,24,91,256,217,201
"TRINITY_DN77551_c0_g3_i1",1,3269,"+",3269,0,87,1123,606,1007,290
"TRINITY_DN77551_c0_g4_i1",1,624,"+",624,0,0,12,3,0,2
"TRINITY_DN77552_c0_g1_i1",1,203,"+",203,0,0,2,0,0,2
"TRINITY_DN77552_c2_g1_i3",1,3049,"+",3049,0,1,57,16,334,11
"TRINITY_DN77552_c2_g2_i2",1,2172,"+",2172,0,0,89,15,68,15
"TRINITY_DN77552_c2_g3_i4",1,1585,"+",1585,0,12,267,93,121,62
"TRINITY_DN77552_c2_g4_i1",1,1111,"+",1111,0,7,52,30,14,188
"TRINITY_DN77555_c2_g1_i2",1,520,"+",520,0,0,7,2,0,2
"TRINITY_DN77555_c2_g2_i4",1,220,"+",220,0,154,203,72,63,356
"TRINITY_DN77556_c0_g10_i1",1,209,"+",209,0,26,5,23,15,40
"TRINITY_DN77556_c0_g3_i1",1,282,"+",282,0,3,17,11,16,29
"TRINITY_DN77556_c0_g3_i3",1,293,"+",293,0,17,9,9,0,10
"TRINITY_DN77556_c0_g4_i1",1,373,"+",373,0,17,27,23,6,29
"TRINITY_DN77556_c0_g4_i3",1,515,"+",515,0,17,118,21,12,1639
"TRINITY_DN77556_c0_g6_i1",1,434,"+",434,0,0,3,40,35,30
"TRINITY_DN77556_c0_g6_i2",1,420,"+",420,0,13,403,62,66,96
"TRINITY_DN77556_c0_g6_i3",1,403,"+",403,0,5,26,117,51,102
"TRINITY_DN77556_c0_g7_i1",1,364,"+",364,0,7,8,71,50,14
"TRINITY_DN77556_c0_g7_i2",1,281,"+",281,0,8,55,45,30,8
"TRINITY_DN77556_c0_g7_i4",1,263,"+",263,0,41,49,79,99,53
"TRINITY_DN77556_c0_g8_i1",1,323,"+",323,0,6,40,19,17,39
"TRINITY_DN77559_c2_g3_i3",1,1219,"+",1219,0,0,20,0,2,2
"TRINITY_DN77559_c2_g3_i4",1,1061,"+",1061,0,0,17,8,9,1
"TRINITY_DN77560_c0_g1_i1",1,374,"+",374,0,0,5,0,0,0
"TRINITY_DN77560_c1_g3_i4",1,399,"+",399,0,28,135,188,49,162
"TRINITY_DN77560_c1_g4_i6",1,2387,"+",2387,0,26,224,62,134,43
"TRINITY_DN77560_c1_g7_i2",1,384,"+",384,0,6,0,0,6,0
"TRINITY_DN77561_c0_g12_i3",1,1472,"+",1472,0,40,225,121,123,51
"TRINITY_DN77561_c0_g1_i1",1,337,"+",337,0,18,222,9,11,19
"TRINITY_DN77561_c0_g1_i2",1,600,"+",600,0,0,5,2,0,0
"TRINITY_DN77561_c0_g5_i1",1,2091,"+",2091,0,1,157,35,58,20
"TRINITY_DN77561_c0_g5_i5",1,257,"+",257,0,0,1,1,0,0
"TRINITY_DN77562_c0_g1_i4",1,766,"+",766,0,1,12,27,38,60
"TRINITY_DN77562_c0_g1_i8",1,944,"+",944,0,8,14,15,10,17
"TRINITY_DN77562_c0_g2_i2",1,243,"+",243,0,0,6,0,4,10
"TRINITY_DN77562_c0_g3_i2",1,253,"+",253,0,29,36,14,17,307
"TRINITY_DN77562_c0_g3_i3",1,321,"+",321,0,0,2,4,2,23
"TRINITY_DN77565_c0_g4_i1",1,324,"+",324,0,0,0,0,4,0
"TRINITY_DN77567_c1_g2_i15",1,3457,"+",3457,0,11,299,43,203,46
"TRINITY_DN77567_c1_g2_i5",1,575,"+",575,0,2,1,0,0,0
"TRINITY_DN77567_c1_g4_i2",1,519,"+",519,0,0,5,0,12,6
"TRINITY_DN77569_c0_g1_i11",1,1411,"+",1411,0,51,508,65,75,83
"TRINITY_DN77569_c0_g1_i5",1,1133,"+",1133,0,9,122,56,30,57
"TRINITY_DN77569_c0_g1_i6",1,1953,"+",1953,0,51,424,61,60,114
"TRINITY_DN77569_c0_g1_i7",1,1914,"+",1914,0,45,464,71,53,102
"TRINITY_DN77570_c0_g1_i1",1,243,"+",243,0,243,8,3,10,5
"TRINITY_DN77570_c1_g1_i1",1,221,"+",221,0,8,0,40,0,0
"TRINITY_DN77570_c2_g2_i1",1,322,"+",322,0,58,1,3,2,0
"TRINITY_DN77570_c2_g3_i1",1,246,"+",246,0,28,0,0,0,0
"TRINITY_DN77570_c2_g3_i2",1,246,"+",246,0,16,0,0,0,6
"TRINITY_DN77570_c2_g4_i1",1,218,"+",218,0,34,0,0,0,6
"TRINITY_DN77570_c3_g1_i1",1,293,"+",293,0,69,4,0,2,12
"TRINITY_DN77573_c0_g1_i1",1,266,"+",266,0,42,141,90,101,75
"TRINITY_DN77573_c0_g1_i2",1,2288,"+",2288,0,65,634,209,386,112
"TRINITY_DN77573_c0_g2_i2",1,861,"+",861,0,0,26,13,4,1
"TRINITY_DN77574_c0_g2_i1",1,1548,"+",1548,0,3,25,22,20,17
"TRINITY_DN77574_c0_g2_i2",1,933,"+",933,0,6,12,24,11,7
"TRINITY_DN77574_c0_g3_i8",1,2142,"+",2142,0,22,102,84,110,46
"TRINITY_DN77574_c0_g4_i1",1,208,"+",208,0,0,4,0,0,0
"TRINITY_DN77576_c0_g1_i5",1,1698,"+",1698,0,42,215,109,228,75
"TRINITY_DN77577_c0_g1_i10",1,707,"+",707,0,72,213,29,58,26
"TRINITY_DN77577_c0_g1_i12",1,1021,"+",1021,0,0,21,6,5,0
"TRINITY_DN77577_c0_g1_i7",1,722,"+",722,0,17,387,38,86,35
"TRINITY_DN77577_c0_g1_i9",1,1041,"+",1041,0,7,25,0,8,0
"TRINITY_DN77577_c0_g2_i3",1,842,"+",842,0,5,47,30,21,33
"TRINITY_DN77577_c0_g2_i5",1,1599,"+",1599,0,4,151,45,111,39
"TRINITY_DN77577_c0_g5_i1",1,990,"+",990,0,39,240,122,237,96
"TRINITY_DN77577_c0_g5_i7",1,276,"+",276,0,1,108,72,116,29
"TRINITY_DN77578_c0_g1_i1",1,252,"+",252,0,5818,20,18,20,23
"TRINITY_DN77583_c0_g1_i3",1,2489,"+",2489,0,179,992,459,818,407
"TRINITY_DN77584_c1_g1_i1",1,444,"+",444,0,53,107,51,67,20
"TRINITY_DN77584_c1_g1_i4",1,673,"+",673,0,7,19,10,16,5
"TRINITY_DN77584_c1_g1_i5",1,835,"+",835,0,16,44,18,30,4
"TRINITY_DN77584_c1_g4_i3",1,590,"+",590,0,7,8,9,9,7
"TRINITY_DN77584_c1_g4_i5",1,760,"+",760,0,28,233,118,207,203
"TRINITY_DN77587_c0_g3_i1",1,893,"+",893,0,4,48,37,30,29
"TRINITY_DN77587_c0_g3_i2",1,381,"+",381,0,2,35,21,26,30
"TRINITY_DN77588_c2_g1_i1",1,641,"+",641,0,0,13,5,19,0
"TRINITY_DN77588_c2_g5_i2",1,980,"+",980,0,4,60,7,11,10
"TRINITY_DN77588_c2_g5_i4",1,408,"+",408,0,7,68,3,3,12
"TRINITY_DN77588_c2_g5_i5",1,721,"+",721,0,1,6,59,35,5
"TRINITY_DN77590_c0_g3_i1",1,233,"+",233,0,5,51,79,196,0
"TRINITY_DN77591_c3_g1_i1",1,1291,"+",1291,0,1,58,11,17,27
"TRINITY_DN77591_c3_g1_i3",1,506,"+",506,0,36,30,551,79,47
"TRINITY_DN77593_c3_g5_i3",1,1251,"+",1251,0,8,50,27,12,1
"TRINITY_DN77593_c3_g5_i5",1,1362,"+",1362,0,0,149,41,37,36
"TRINITY_DN77593_c3_g5_i7",1,898,"+",898,0,0,29,11,10,2
"TRINITY_DN77594_c0_g1_i3",1,2625,"+",2625,0,3,333,97,185,70
"TRINITY_DN77595_c0_g1_i7",1,2098,"+",2098,0,17,258,75,71,54
"TRINITY_DN77596_c0_g1_i1",1,439,"+",439,0,0,12,5,1,1
"TRINITY_DN77597_c0_g2_i1",1,417,"+",417,0,0,3,2,13,0
"TRINITY_DN77597_c0_g3_i1",1,1177,"+",1177,0,9,30,68,23,28
"TRINITY_DN77597_c0_g4_i10",1,1243,"+",1243,0,12,760,256,546,243
"TRINITY_DN77597_c0_g4_i4",1,308,"+",308,0,0,21,6,7,0
"TRINITY_DN77598_c0_g2_i1",1,745,"+",745,0,0,10,0,1,0
"TRINITY_DN77598_c0_g2_i2",1,234,"+",234,0,0,0,0,0,0
"TRINITY_DN77598_c0_g2_i3",1,475,"+",475,0,37,95,45,26,495
"TRINITY_DN77598_c0_g3_i1",1,559,"+",559,0,0,11,0,2,0
"TRINITY_DN77598_c0_g3_i3",1,1217,"+",1217,0,10,631,35,46,48
"TRINITY_DN77598_c0_g5_i2",1,400,"+",400,0,0,61,21,26,9
"TRINITY_DN77598_c0_g5_i3",1,279,"+",279,0,19,53,27,12,44
"TRINITY_DN775_c0_g1_i1",1,226,"+",226,4,1540,5,4,10,12
"TRINITY_DN77600_c1_g5_i1",1,2586,"+",2586,0,17,591,201,566,149
"TRINITY_DN77600_c1_g5_i2",1,838,"+",838,0,6,111,38,61,25
"TRINITY_DN77601_c0_g1_i2",1,576,"+",576,0,16,103,24,1292,16
"TRINITY_DN77603_c0_g1_i1",1,1113,"+",1113,0,0,36,10,21,6
"TRINITY_DN77603_c0_g5_i1",1,948,"+",948,0,4,82,42,133,76
"TRINITY_DN77604_c5_g1_i3",1,904,"+",904,0,3,32,7,16,0
"TRINITY_DN77604_c5_g1_i5",1,1633,"+",1633,0,15,81,23,44,37
"TRINITY_DN77604_c5_g2_i1",1,909,"+",909,0,7,33,23,19,10
"TRINITY_DN77605_c0_g2_i3",1,2243,"+",2243,0,43,70,26,36,18
"TRINITY_DN77606_c0_g1_i3",1,1660,"+",1660,0,38,277,51,102,63
"TRINITY_DN77606_c0_g1_i4",1,1440,"+",1440,0,25,390,80,109,45
"TRINITY_DN77609_c3_g1_i1",1,392,"+",392,0,1,26,4,13,22
"TRINITY_DN77609_c3_g1_i10",1,771,"+",771,0,0,34,34,82,34
"TRINITY_DN77609_c3_g1_i11",1,885,"+",885,0,0,411,9,15,95
"TRINITY_DN77609_c3_g1_i14",1,691,"+",691,0,0,43,18,72,20
"TRINITY_DN77609_c3_g1_i15",1,552,"+",552,0,0,14,13,14,24
"TRINITY_DN77609_c3_g1_i17",1,468,"+",468,0,0,57,4,9,10
"TRINITY_DN77609_c3_g1_i19",1,365,"+",365,0,1,16,18,16,305
"TRINITY_DN77609_c3_g1_i20",1,433,"+",433,0,10,64,23,33,906
"TRINITY_DN77609_c3_g1_i26",1,580,"+",580,0,0,46,36,76,12
"TRINITY_DN77609_c3_g1_i6",1,336,"+",336,0,0,29,0,2,6
"TRINITY_DN77613_c1_g1_i1",1,1433,"+",1433,0,39,187,175,210,103
"TRINITY_DN77613_c1_g7_i3",1,1617,"+",1617,0,25,117,41,23,26
"TRINITY_DN77613_c1_g7_i7",1,1342,"+",1342,0,19,113,25,29,46
"TRINITY_DN77614_c0_g1_i1",1,2776,"+",2776,0,3,161,50,116,67
"TRINITY_DN77615_c1_g6_i1",1,1865,"+",1865,0,35,493,110,181,88
"TRINITY_DN77616_c0_g3_i1",1,202,"+",202,0,19,26,26,7,15
"TRINITY_DN77617_c0_g1_i2",1,1513,"+",1513,0,0,68,39,47,14
"TRINITY_DN77617_c0_g1_i6",1,1872,"+",1872,0,1,91,54,69,18
"TRINITY_DN77617_c0_g2_i1",1,670,"+",670,0,0,21,3,2,0
"TRINITY_DN77618_c1_g1_i4",1,741,"+",741,0,2,21,12,4,29
"TRINITY_DN77618_c1_g1_i5",1,573,"+",573,0,0,11,2,0,0
"TRINITY_DN77618_c1_g1_i8",1,645,"+",645,0,0,13,252,6,11
"TRINITY_DN77619_c1_g1_i2",1,2776,"+",2776,0,56,933,165,346,65
"TRINITY_DN77620_c0_g1_i2",1,1269,"+",1269,0,228,994,1954,1450,1089
"TRINITY_DN77620_c0_g1_i4",1,299,"+",299,0,63,40,31,64,43
"TRINITY_DN77622_c3_g2_i7",1,683,"+",683,0,211,568,579,253,1262
"TRINITY_DN77622_c3_g4_i1",1,427,"+",427,0,0,5,0,13,11
"TRINITY_DN77622_c3_g7_i4",1,489,"+",489,0,20,105,206,124,110
"TRINITY_DN77623_c1_g8_i1",1,911,"+",911,0,229,279,183,227,221
"TRINITY_DN77624_c1_g2_i2",1,228,"+",228,0,0,2,0,0,0
"TRINITY_DN77624_c1_g2_i3",1,1222,"+",1222,0,4,29,11,14,20
"TRINITY_DN77624_c1_g2_i4",1,552,"+",552,0,0,25,9,9,22
"TRINITY_DN77624_c1_g4_i1",1,409,"+",409,0,92,93,124,53,87
"TRINITY_DN77624_c1_g4_i2",1,750,"+",750,0,86,153,167,83,191
"TRINITY_DN77624_c1_g4_i8",1,373,"+",373,0,14,40,437,25,48
"TRINITY_DN77625_c1_g1_i2",1,809,"+",809,0,138,205,1201,106,170
"TRINITY_DN77626_c0_g1_i1",1,2363,"+",2363,0,185,1337,1273,733,1072
"TRINITY_DN77629_c0_g5_i1",1,439,"+",439,0,8,13,21,14,41
"TRINITY_DN77630_c4_g2_i2",1,1230,"+",1230,0,47,365,130,263,92
